product, price , quantity ,sales ,date,region
pink morsel,3,548,1644,30-10-2019,south
pink morsel,3,582,1746,30-10-2019,east
pink morsel,3,563,1689,30-10-2019,west
gold morsel,$9.99,505,,30-10-2019,north
gold morsel,$9.99,570,,30-10-2019,south
gold morsel,$9.99,530,,30-10-2019,east
gold morsel,$9.99,530,,30-10-2019,west
magenta morsel,$2.50,576,,30-10-2019,north
magenta morsel,$2.50,517,,30-10-2019,south
magenta morsel,$2.50,539,,30-10-2019,east
magenta morsel,$2.50,551,,30-10-2019,west
chartreuse morsel,$3.00,600,,30-10-2019,north
chartreuse morsel,$3.00,584,,30-10-2019,south
chartreuse morsel,$3.00,591,,30-10-2019,east
chartreuse morsel,$3.00,524,,30-10-2019,west
periwinkle morsel,$1.25,586,,30-10-2019,north
periwinkle morsel,$1.25,571,,30-10-2019,south
periwinkle morsel,$1.25,501,,30-10-2019,east
periwinkle morsel,$1.25,500,,30-10-2019,west
vermilion morsel,$4.99,530,,30-10-2019,north
vermilion morsel,$4.99,585,,30-10-2019,south
vermilion morsel,$4.99,598,,30-10-2019,east
vermilion morsel,$4.99,510,,30-10-2019,west
lapis morsel,$1.99,546,,30-10-2019,north
lapis morsel,$1.99,592,,30-10-2019,south
lapis morsel,$1.99,584,,30-10-2019,east
lapis morsel,$1.99,524,,30-10-2019,west
pink morsel,3,600,1800,31-10-2019,north
pink morsel,3,509,1527,31-10-2019,south
pink morsel,3,511,1533,31-10-2019,east
pink morsel,3,600,1800,31-10-2019,west
gold morsel,$9.99,517,,31-10-2019,north
gold morsel,$9.99,590,,31-10-2019,south
gold morsel,$9.99,531,,31-10-2019,east
gold morsel,$9.99,554,,31-10-2019,west
magenta morsel,$2.50,553,,31-10-2019,north
magenta morsel,$2.50,500,,31-10-2019,south
magenta morsel,$2.50,548,,31-10-2019,east
magenta morsel,$2.50,564,,31-10-2019,west
chartreuse morsel,$3.00,596,,31-10-2019,north
chartreuse morsel,$3.00,540,,31-10-2019,south
chartreuse morsel,$3.00,590,,31-10-2019,east
chartreuse morsel,$3.00,583,,31-10-2019,west
periwinkle morsel,$1.25,520,,31-10-2019,north
periwinkle morsel,$1.25,570,,31-10-2019,south
periwinkle morsel,$1.25,535,,31-10-2019,east
periwinkle morsel,$1.25,599,,31-10-2019,west
vermilion morsel,$4.99,503,,31-10-2019,north
vermilion morsel,$4.99,562,,31-10-2019,south
vermilion morsel,$4.99,556,,31-10-2019,east
vermilion morsel,$4.99,566,,31-10-2019,west
lapis morsel,$1.99,533,,31-10-2019,north
lapis morsel,$1.99,524,,31-10-2019,south
lapis morsel,$1.99,512,,31-10-2019,east
lapis morsel,$1.99,519,,31-10-2019,west
pink morsel,3,548,1644,01-11-2019,north
pink morsel,3,500,1500,01-11-2019,south
pink morsel,3,600,1800,01-11-2019,east
pink morsel,3,589,1767,01-11-2019,west
gold morsel,$9.99,583,,01-11-2019,north
gold morsel,$9.99,548,,01-11-2019,south
gold morsel,$9.99,546,,01-11-2019,east
gold morsel,$9.99,520,,01-11-2019,west
magenta morsel,$2.50,520,,01-11-2019,north
magenta morsel,$2.50,555,,01-11-2019,south
magenta morsel,$2.50,582,,01-11-2019,east
magenta morsel,$2.50,508,,01-11-2019,west
chartreuse morsel,$3.00,551,,01-11-2019,north
chartreuse morsel,$3.00,561,,01-11-2019,south
chartreuse morsel,$3.00,550,,01-11-2019,east
chartreuse morsel,$3.00,532,,01-11-2019,west
periwinkle morsel,$1.25,544,,01-11-2019,north
periwinkle morsel,$1.25,531,,01-11-2019,south
periwinkle morsel,$1.25,560,,01-11-2019,east
periwinkle morsel,$1.25,598,,01-11-2019,west
vermilion morsel,$4.99,535,,01-11-2019,north
vermilion morsel,$4.99,590,,01-11-2019,south
vermilion morsel,$4.99,514,,01-11-2019,east
vermilion morsel,$4.99,563,,01-11-2019,west
lapis morsel,$1.99,600,,01-11-2019,north
lapis morsel,$1.99,504,,01-11-2019,south
lapis morsel,$1.99,585,,01-11-2019,east
lapis morsel,$1.99,557,,01-11-2019,west
pink morsel,3,597,1791,02-11-2019,north
pink morsel,3,592,1776,02-11-2019,south
pink morsel,3,532,1596,02-11-2019,east
pink morsel,3,578,1734,02-11-2019,west
gold morsel,$9.99,599,,02-11-2019,north
gold morsel,$9.99,546,,02-11-2019,south
gold morsel,$9.99,516,,02-11-2019,east
gold morsel,$9.99,590,,02-11-2019,west
magenta morsel,$2.50,528,,02-11-2019,north
magenta morsel,$2.50,527,,02-11-2019,south
magenta morsel,$2.50,517,,02-11-2019,east
magenta morsel,$2.50,561,,02-11-2019,west
chartreuse morsel,$3.00,561,,02-11-2019,north
chartreuse morsel,$3.00,582,,02-11-2019,south
chartreuse morsel,$3.00,575,,02-11-2019,east
chartreuse morsel,$3.00,577,,02-11-2019,west
periwinkle morsel,$1.25,558,,02-11-2019,north
periwinkle morsel,$1.25,560,,02-11-2019,south
periwinkle morsel,$1.25,529,,02-11-2019,east
periwinkle morsel,$1.25,508,,02-11-2019,west
vermilion morsel,$4.99,584,,02-11-2019,north
vermilion morsel,$4.99,578,,02-11-2019,south
vermilion morsel,$4.99,591,,02-11-2019,east
vermilion morsel,$4.99,540,,02-11-2019,west
lapis morsel,$1.99,525,,02-11-2019,north
lapis morsel,$1.99,586,,02-11-2019,south
lapis morsel,$1.99,570,,02-11-2019,east
lapis morsel,$1.99,522,,02-11-2019,west
pink morsel,3,514,1542,03-11-2019,north
pink morsel,3,536,1608,03-11-2019,south
pink morsel,3,539,1617,03-11-2019,east
pink morsel,3,541,1623,03-11-2019,west
gold morsel,$9.99,537,,03-11-2019,north
gold morsel,$9.99,551,,03-11-2019,south
gold morsel,$9.99,520,,03-11-2019,east
gold morsel,$9.99,569,,03-11-2019,west
magenta morsel,$2.50,538,,03-11-2019,north
magenta morsel,$2.50,563,,03-11-2019,south
magenta morsel,$2.50,577,,03-11-2019,east
magenta morsel,$2.50,519,,03-11-2019,west
chartreuse morsel,$3.00,507,,03-11-2019,north
chartreuse morsel,$3.00,559,,03-11-2019,south
chartreuse morsel,$3.00,537,,03-11-2019,east
chartreuse morsel,$3.00,515,,03-11-2019,west
periwinkle morsel,$1.25,510,,03-11-2019,north
periwinkle morsel,$1.25,594,,03-11-2019,south
periwinkle morsel,$1.25,527,,03-11-2019,east
periwinkle morsel,$1.25,524,,03-11-2019,west
vermilion morsel,$4.99,587,,03-11-2019,north
vermilion morsel,$4.99,560,,03-11-2019,south
vermilion morsel,$4.99,518,,03-11-2019,east
vermilion morsel,$4.99,584,,03-11-2019,west
lapis morsel,$1.99,594,,03-11-2019,north
lapis morsel,$1.99,537,,03-11-2019,south
lapis morsel,$1.99,574,,03-11-2019,east
lapis morsel,$1.99,550,,03-11-2019,west
pink morsel,3,558,1674,04-11-2019,north
pink morsel,3,594,1782,04-11-2019,south
pink morsel,3,560,1680,04-11-2019,east
pink morsel,3,504,1512,04-11-2019,west
gold morsel,$9.99,513,,04-11-2019,north
gold morsel,$9.99,587,,04-11-2019,south
gold morsel,$9.99,561,,04-11-2019,east
gold morsel,$9.99,534,,04-11-2019,west
magenta morsel,$2.50,598,,04-11-2019,north
magenta morsel,$2.50,525,,04-11-2019,south
magenta morsel,$2.50,512,,04-11-2019,east
magenta morsel,$2.50,596,,04-11-2019,west
chartreuse morsel,$3.00,514,,04-11-2019,north
chartreuse morsel,$3.00,543,,04-11-2019,south
chartreuse morsel,$3.00,534,,04-11-2019,east
chartreuse morsel,$3.00,599,,04-11-2019,west
periwinkle morsel,$1.25,588,,04-11-2019,north
periwinkle morsel,$1.25,598,,04-11-2019,south
periwinkle morsel,$1.25,520,,04-11-2019,east
periwinkle morsel,$1.25,539,,04-11-2019,west
vermilion morsel,$4.99,539,,04-11-2019,north
vermilion morsel,$4.99,577,,04-11-2019,south
vermilion morsel,$4.99,549,,04-11-2019,east
vermilion morsel,$4.99,572,,04-11-2019,west
lapis morsel,$1.99,550,,04-11-2019,north
lapis morsel,$1.99,593,,04-11-2019,south
lapis morsel,$1.99,543,,04-11-2019,east
lapis morsel,$1.99,513,,04-11-2019,west
pink morsel,3,500,1500,05-11-2019,north
pink morsel,3,556,1668,05-11-2019,south
pink morsel,3,586,1758,05-11-2019,east
pink morsel,3,511,1533,05-11-2019,west
gold morsel,$9.99,600,,05-11-2019,north
gold morsel,$9.99,545,,05-11-2019,south
gold morsel,$9.99,511,,05-11-2019,east
gold morsel,$9.99,591,,05-11-2019,west
magenta morsel,$2.50,532,,05-11-2019,north
magenta morsel,$2.50,568,,05-11-2019,south
magenta morsel,$2.50,555,,05-11-2019,east
magenta morsel,$2.50,507,,05-11-2019,west
chartreuse morsel,$3.00,522,,05-11-2019,north
chartreuse morsel,$3.00,534,,05-11-2019,south
chartreuse morsel,$3.00,565,,05-11-2019,east
chartreuse morsel,$3.00,503,,05-11-2019,west
periwinkle morsel,$1.25,534,,05-11-2019,north
periwinkle morsel,$1.25,536,,05-11-2019,south
periwinkle morsel,$1.25,596,,05-11-2019,east
periwinkle morsel,$1.25,504,,05-11-2019,west
vermilion morsel,$4.99,505,,05-11-2019,north
vermilion morsel,$4.99,518,,05-11-2019,south
vermilion morsel,$4.99,506,,05-11-2019,east
vermilion morsel,$4.99,520,,05-11-2019,west
lapis morsel,$1.99,525,,05-11-2019,north
lapis morsel,$1.99,577,,05-11-2019,south
lapis morsel,$1.99,583,,05-11-2019,east
lapis morsel,$1.99,520,,05-11-2019,west
pink morsel,3,595,1785,06-11-2019,north
pink morsel,3,511,1533,06-11-2019,south
pink morsel,3,553,1659,06-11-2019,east
pink morsel,3,502,1506,06-11-2019,west
gold morsel,$9.99,555,,06-11-2019,north
gold morsel,$9.99,565,,06-11-2019,south
gold morsel,$9.99,542,,06-11-2019,east
gold morsel,$9.99,579,,06-11-2019,west
magenta morsel,$2.50,583,,06-11-2019,north
magenta morsel,$2.50,563,,06-11-2019,south
magenta morsel,$2.50,564,,06-11-2019,east
magenta morsel,$2.50,534,,06-11-2019,west
chartreuse morsel,$3.00,572,,06-11-2019,north
chartreuse morsel,$3.00,582,,06-11-2019,south
chartreuse morsel,$3.00,501,,06-11-2019,east
chartreuse morsel,$3.00,536,,06-11-2019,west
periwinkle morsel,$1.25,528,,06-11-2019,north
periwinkle morsel,$1.25,595,,06-11-2019,south
periwinkle morsel,$1.25,539,,06-11-2019,east
periwinkle morsel,$1.25,505,,06-11-2019,west
vermilion morsel,$4.99,587,,06-11-2019,north
vermilion morsel,$4.99,587,,06-11-2019,south
vermilion morsel,$4.99,599,,06-11-2019,east
vermilion morsel,$4.99,525,,06-11-2019,west
lapis morsel,$1.99,587,,06-11-2019,north
lapis morsel,$1.99,570,,06-11-2019,south
lapis morsel,$1.99,573,,06-11-2019,east
lapis morsel,$1.99,589,,06-11-2019,west
pink morsel,3,552,1656,07-11-2019,north
pink morsel,3,576,1728,07-11-2019,south
pink morsel,3,576,1728,07-11-2019,east
pink morsel,3,571,1713,07-11-2019,west
gold morsel,$9.99,500,,07-11-2019,north
gold morsel,$9.99,534,,07-11-2019,south
gold morsel,$9.99,514,,07-11-2019,east
gold morsel,$9.99,574,,07-11-2019,west
magenta morsel,$2.50,591,,07-11-2019,north
magenta morsel,$2.50,598,,07-11-2019,south
magenta morsel,$2.50,553,,07-11-2019,east
magenta morsel,$2.50,502,,07-11-2019,west
chartreuse morsel,$3.00,533,,07-11-2019,north
chartreuse morsel,$3.00,574,,07-11-2019,south
chartreuse morsel,$3.00,509,,07-11-2019,east
chartreuse morsel,$3.00,537,,07-11-2019,west
periwinkle morsel,$1.25,556,,07-11-2019,north
periwinkle morsel,$1.25,576,,07-11-2019,south
periwinkle morsel,$1.25,574,,07-11-2019,east
periwinkle morsel,$1.25,553,,07-11-2019,west
vermilion morsel,$4.99,540,,07-11-2019,north
vermilion morsel,$4.99,545,,07-11-2019,south
vermilion morsel,$4.99,546,,07-11-2019,east
vermilion morsel,$4.99,596,,07-11-2019,west
lapis morsel,$1.99,501,,07-11-2019,north
lapis morsel,$1.99,502,,07-11-2019,south
lapis morsel,$1.99,514,,07-11-2019,east
lapis morsel,$1.99,504,,07-11-2019,west
pink morsel,3,599,1797,08-11-2019,north
pink morsel,3,562,1686,08-11-2019,south
pink morsel,3,528,1584,08-11-2019,east
pink morsel,3,571,1713,08-11-2019,west
gold morsel,$9.99,575,,08-11-2019,north
gold morsel,$9.99,582,,08-11-2019,south
gold morsel,$9.99,500,,08-11-2019,east
gold morsel,$9.99,525,,08-11-2019,west
magenta morsel,$2.50,550,,08-11-2019,north
magenta morsel,$2.50,587,,08-11-2019,south
magenta morsel,$2.50,582,,08-11-2019,east
magenta morsel,$2.50,515,,08-11-2019,west
chartreuse morsel,$3.00,502,,08-11-2019,north
chartreuse morsel,$3.00,554,,08-11-2019,south
chartreuse morsel,$3.00,527,,08-11-2019,east
chartreuse morsel,$3.00,518,,08-11-2019,west
periwinkle morsel,$1.25,557,,08-11-2019,north
periwinkle morsel,$1.25,598,,08-11-2019,south
periwinkle morsel,$1.25,518,,08-11-2019,east
periwinkle morsel,$1.25,564,,08-11-2019,west
vermilion morsel,$4.99,568,,08-11-2019,north
vermilion morsel,$4.99,546,,08-11-2019,south
vermilion morsel,$4.99,559,,08-11-2019,east
vermilion morsel,$4.99,534,,08-11-2019,west
lapis morsel,$1.99,530,,08-11-2019,north
lapis morsel,$1.99,519,,08-11-2019,south
lapis morsel,$1.99,565,,08-11-2019,east
lapis morsel,$1.99,501,,08-11-2019,west
pink morsel,3,555,1665,09-11-2019,north
pink morsel,3,519,1557,09-11-2019,south
pink morsel,3,552,1656,09-11-2019,east
pink morsel,3,589,1767,09-11-2019,west
gold morsel,$9.99,581,,09-11-2019,north
gold morsel,$9.99,521,,09-11-2019,south
gold morsel,$9.99,538,,09-11-2019,east
gold morsel,$9.99,542,,09-11-2019,west
magenta morsel,$2.50,573,,09-11-2019,north
magenta morsel,$2.50,538,,09-11-2019,south
magenta morsel,$2.50,599,,09-11-2019,east
magenta morsel,$2.50,573,,09-11-2019,west
chartreuse morsel,$3.00,587,,09-11-2019,north
chartreuse morsel,$3.00,577,,09-11-2019,south
chartreuse morsel,$3.00,516,,09-11-2019,east
chartreuse morsel,$3.00,540,,09-11-2019,west
periwinkle morsel,$1.25,589,,09-11-2019,north
periwinkle morsel,$1.25,522,,09-11-2019,south
periwinkle morsel,$1.25,530,,09-11-2019,east
periwinkle morsel,$1.25,517,,09-11-2019,west
vermilion morsel,$4.99,527,,09-11-2019,north
vermilion morsel,$4.99,573,,09-11-2019,south
vermilion morsel,$4.99,524,,09-11-2019,east
vermilion morsel,$4.99,596,,09-11-2019,west
lapis morsel,$1.99,539,,09-11-2019,north
lapis morsel,$1.99,577,,09-11-2019,south
lapis morsel,$1.99,500,,09-11-2019,east
lapis morsel,$1.99,562,,09-11-2019,west
pink morsel,3,505,1515,10-11-2019,north
pink morsel,3,587,1761,10-11-2019,south
pink morsel,3,589,1767,10-11-2019,east
pink morsel,3,547,1641,10-11-2019,west
gold morsel,$9.99,600,,10-11-2019,north
gold morsel,$9.99,552,,10-11-2019,south
gold morsel,$9.99,599,,10-11-2019,east
gold morsel,$9.99,532,,10-11-2019,west
magenta morsel,$2.50,578,,10-11-2019,north
magenta morsel,$2.50,590,,10-11-2019,south
magenta morsel,$2.50,583,,10-11-2019,east
magenta morsel,$2.50,521,,10-11-2019,west
chartreuse morsel,$3.00,553,,10-11-2019,north
chartreuse morsel,$3.00,542,,10-11-2019,south
chartreuse morsel,$3.00,570,,10-11-2019,east
chartreuse morsel,$3.00,576,,10-11-2019,west
periwinkle morsel,$1.25,569,,10-11-2019,north
periwinkle morsel,$1.25,532,,10-11-2019,south
periwinkle morsel,$1.25,577,,10-11-2019,east
periwinkle morsel,$1.25,502,,10-11-2019,west
vermilion morsel,$4.99,597,,10-11-2019,north
vermilion morsel,$4.99,550,,10-11-2019,south
vermilion morsel,$4.99,581,,10-11-2019,east
vermilion morsel,$4.99,504,,10-11-2019,west
lapis morsel,$1.99,573,,10-11-2019,north
lapis morsel,$1.99,526,,10-11-2019,south
lapis morsel,$1.99,598,,10-11-2019,east
lapis morsel,$1.99,589,,10-11-2019,west
pink morsel,3,528,1584,11-11-2019,north
pink morsel,3,515,1545,11-11-2019,south
pink morsel,3,565,1695,11-11-2019,east
pink morsel,3,587,1761,11-11-2019,west
gold morsel,$9.99,524,,11-11-2019,north
gold morsel,$9.99,533,,11-11-2019,south
gold morsel,$9.99,534,,11-11-2019,east
gold morsel,$9.99,559,,11-11-2019,west
magenta morsel,$2.50,586,,11-11-2019,north
magenta morsel,$2.50,505,,11-11-2019,south
magenta morsel,$2.50,520,,11-11-2019,east
magenta morsel,$2.50,528,,11-11-2019,west
chartreuse morsel,$3.00,501,,11-11-2019,north
chartreuse morsel,$3.00,550,,11-11-2019,south
chartreuse morsel,$3.00,555,,11-11-2019,east
chartreuse morsel,$3.00,508,,11-11-2019,west
periwinkle morsel,$1.25,510,,11-11-2019,north
periwinkle morsel,$1.25,539,,11-11-2019,south
periwinkle morsel,$1.25,591,,11-11-2019,east
periwinkle morsel,$1.25,538,,11-11-2019,west
vermilion morsel,$4.99,520,,11-11-2019,north
vermilion morsel,$4.99,599,,11-11-2019,south
vermilion morsel,$4.99,519,,11-11-2019,east
vermilion morsel,$4.99,572,,11-11-2019,west
lapis morsel,$1.99,586,,11-11-2019,north
lapis morsel,$1.99,579,,11-11-2019,south
lapis morsel,$1.99,506,,11-11-2019,east
lapis morsel,$1.99,557,,11-11-2019,west
pink morsel,3,567,1701,12-11-2019,north
pink morsel,3,589,1767,12-11-2019,south
pink morsel,3,544,1632,12-11-2019,east
pink morsel,3,568,1704,12-11-2019,west
gold morsel,$9.99,544,,12-11-2019,north
gold morsel,$9.99,593,,12-11-2019,south
gold morsel,$9.99,561,,12-11-2019,east
gold morsel,$9.99,563,,12-11-2019,west
magenta morsel,$2.50,600,,12-11-2019,north
magenta morsel,$2.50,543,,12-11-2019,south
magenta morsel,$2.50,576,,12-11-2019,east
magenta morsel,$2.50,583,,12-11-2019,west
chartreuse morsel,$3.00,575,,12-11-2019,north
chartreuse morsel,$3.00,580,,12-11-2019,south
chartreuse morsel,$3.00,528,,12-11-2019,east
chartreuse morsel,$3.00,572,,12-11-2019,west
periwinkle morsel,$1.25,596,,12-11-2019,north
periwinkle morsel,$1.25,585,,12-11-2019,south
periwinkle morsel,$1.25,597,,12-11-2019,east
periwinkle morsel,$1.25,598,,12-11-2019,west
vermilion morsel,$4.99,579,,12-11-2019,north
vermilion morsel,$4.99,546,,12-11-2019,south
vermilion morsel,$4.99,556,,12-11-2019,east
vermilion morsel,$4.99,509,,12-11-2019,west
lapis morsel,$1.99,548,,12-11-2019,north
lapis morsel,$1.99,539,,12-11-2019,south
lapis morsel,$1.99,576,,12-11-2019,east
lapis morsel,$1.99,595,,12-11-2019,west
pink morsel,3,533,1599,13-11-2019,north
pink morsel,3,503,1509,13-11-2019,south
pink morsel,3,576,1728,13-11-2019,east
pink morsel,3,561,1683,13-11-2019,west
gold morsel,$9.99,591,,13-11-2019,north
gold morsel,$9.99,583,,13-11-2019,south
gold morsel,$9.99,527,,13-11-2019,east
gold morsel,$9.99,515,,13-11-2019,west
magenta morsel,$2.50,531,,13-11-2019,north
magenta morsel,$2.50,542,,13-11-2019,south
magenta morsel,$2.50,561,,13-11-2019,east
magenta morsel,$2.50,534,,13-11-2019,west
chartreuse morsel,$3.00,527,,13-11-2019,north
chartreuse morsel,$3.00,560,,13-11-2019,south
chartreuse morsel,$3.00,544,,13-11-2019,east
chartreuse morsel,$3.00,587,,13-11-2019,west
periwinkle morsel,$1.25,578,,13-11-2019,north
periwinkle morsel,$1.25,583,,13-11-2019,south
periwinkle morsel,$1.25,554,,13-11-2019,east
periwinkle morsel,$1.25,504,,13-11-2019,west
vermilion morsel,$4.99,597,,13-11-2019,north
vermilion morsel,$4.99,517,,13-11-2019,south
vermilion morsel,$4.99,547,,13-11-2019,east
vermilion morsel,$4.99,570,,13-11-2019,west
lapis morsel,$1.99,584,,13-11-2019,north
lapis morsel,$1.99,502,,13-11-2019,south
lapis morsel,$1.99,504,,13-11-2019,east
lapis morsel,$1.99,573,,13-11-2019,west
pink morsel,3,580,1740,14-11-2019,north
pink morsel,3,542,1626,14-11-2019,south
pink morsel,3,524,1572,14-11-2019,east
pink morsel,3,572,1716,14-11-2019,west
gold morsel,$9.99,500,,14-11-2019,north
gold morsel,$9.99,525,,14-11-2019,south
gold morsel,$9.99,522,,14-11-2019,east
gold morsel,$9.99,596,,14-11-2019,west
magenta morsel,$2.50,525,,14-11-2019,north
magenta morsel,$2.50,529,,14-11-2019,south
magenta morsel,$2.50,524,,14-11-2019,east
magenta morsel,$2.50,516,,14-11-2019,west
chartreuse morsel,$3.00,557,,14-11-2019,north
chartreuse morsel,$3.00,587,,14-11-2019,south
chartreuse morsel,$3.00,534,,14-11-2019,east
chartreuse morsel,$3.00,505,,14-11-2019,west
periwinkle morsel,$1.25,526,,14-11-2019,north
periwinkle morsel,$1.25,564,,14-11-2019,south
periwinkle morsel,$1.25,523,,14-11-2019,east
periwinkle morsel,$1.25,534,,14-11-2019,west
vermilion morsel,$4.99,599,,14-11-2019,north
vermilion morsel,$4.99,511,,14-11-2019,south
vermilion morsel,$4.99,575,,14-11-2019,east
vermilion morsel,$4.99,552,,14-11-2019,west
lapis morsel,$1.99,564,,14-11-2019,north
lapis morsel,$1.99,545,,14-11-2019,south
lapis morsel,$1.99,542,,14-11-2019,east
lapis morsel,$1.99,581,,14-11-2019,west
pink morsel,3,547,1641,15-11-2019,north
pink morsel,3,520,1560,15-11-2019,south
pink morsel,3,538,1614,15-11-2019,east
pink morsel,3,535,1605,15-11-2019,west
gold morsel,$9.99,577,,15-11-2019,north
gold morsel,$9.99,586,,15-11-2019,south
gold morsel,$9.99,513,,15-11-2019,east
gold morsel,$9.99,585,,15-11-2019,west
magenta morsel,$2.50,556,,15-11-2019,north
magenta morsel,$2.50,504,,15-11-2019,south
magenta morsel,$2.50,501,,15-11-2019,east
magenta morsel,$2.50,525,,15-11-2019,west
chartreuse morsel,$3.00,541,,15-11-2019,north
